EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
0,0,0,INITIAL_BUFFERING,Starting,0
0,0,0,INITIAL_BUFFERING,Starting,0
0.00011730194091796875,0,1,INITIAL_BUFFERING,Writing,45226
0.0016269683837890625,0,1,PLAY,InitialBuffering-Play,0
0.001960277557373047,0,0,PLAY,StillPlaying,45226
0.6542873382568359,0,1,PLAY,Writing,88783.0
2.335554599761963,2,2,PLAY,Writing,128503.0
4.0023181438446045,4,1,PLAY,StillPlaying,88783.0
4.135144233703613,4,2,PLAY,Writing,177437.0
6.9782257080078125,6,3,PLAY,Writing,217761.0
8.002301931381226,8,2,PLAY,StillPlaying,128503.0
8.111528158187866,8,3,PLAY,Writing,255865.0
10.22985315322876,10,4,PLAY,Writing,323047.0
12.002307415008545,12,3,PLAY,StillPlaying,177437.0
13.263069152832031,13,4,PLAY,Writing,378355.0
16.002347230911255,16,3,PLAY,StillPlaying,217761.0
17.155097484588623,17,4,PLAY,Writing,509091.0
20.0023832321167,20,3,PLAY,StillPlaying,255865.0
20.35516333580017,20,4,PLAY,Writing,378355.0
24.002382516860962,24,3,PLAY,StillPlaying,323047.0
26.665100574493408,26,4,PLAY,Writing,509091.0
28.002328157424927,28,3,PLAY,StillPlaying,378355.0
32.00234937667847,32,2,PLAY,StillPlaying,509091.0
32.586745262145996,32,3,PLAY,Writing,378355.0
36.00236940383911,36,2,PLAY,StillPlaying,378355.0
39.00924038887024,39,3,PLAY,Writing,509091.0
40.00233197212219,40,2,PLAY,StillPlaying,509091.0
42.24980020523071,42,3,PLAY,Writing,323047.0
43.39350867271423,43,4,PLAY,Writing,378355.0
43.70777654647827,43,5,PLAY,Writing,323047.0
44.00232553482056,44,4,PLAY,StillPlaying,378355.0
44.134265422821045,44,5,PLAY,Writing,378355.0
45.82589387893677,45,6,PLAY,Writing,509091.0
47.39111661911011,47,7,PLAY,Writing,577751.0
48.00230431556702,48,6,PLAY,StillPlaying,509091.0
48.30030965805054,48,7,PLAY,Writing,782553.0
49.47469639778137,49,8,PLAY,Writing,1008699.0
52.002336740493774,52,7,PLAY,StillPlaying,323047.0
52.30191516876221,52,8,PLAY,Writing,1207152.0
53.77477025985718,53,9,PLAY,Writing,1473801.0
56.002543449401855,56,8,PLAY,StillPlaying,378355.0
56.7360475063324,56,9,PLAY,Writing,2087347.0
57.6234450340271,57,10,PLAY,Writing,1473801.0
59.240188121795654,59,11,PLAY,Writing,2087347.0
60.00239062309265,60,10,PLAY,StillPlaying,323047.0
64.00236463546753,64,9,PLAY,StillPlaying,378355.0
68.00250887870789,68,8,PLAY,StillPlaying,509091.0
68.14883661270142,68,9,PLAY,Writing,1473801.0
72.0023546218872,72,8,PLAY,StillPlaying,577751.0
72.83994698524475,72,9,PLAY,Writing,1207152.0
74.67661142349243,74,10,PLAY,Writing,1008699.0
76.00247645378113,76,9,PLAY,StillPlaying,782553.0
80.0024802684784,80,8,PLAY,StillPlaying,1008699.0
80.60828065872192,80,9,PLAY,Writing,1207152.0
